GDP,Implied PPP Conversion Rate,Inflation,Import Volume,Export Volume,Population,Government Revenue,General Government Revenue,Currect Account Balance,Currect Account Balance
447.476,106.126,105.03,-4.611,-23.446,0.929,112.771,24.232,-0.026,-0.995
470.194,106.023,104.145,50.387,52.556,0.944,116.138,23.618,-0.132,-4.788
510.137,103.925,106.198,-3.071,9.645,0.959,123.93,23.146,0.429,14.227
548.397,105.488,109.657,10.067,9.23,0.974,128.931,21.68,0.564,16.854
553.881,106.084,109.997,-29.363,-29.504,0.988,128.653,21.045,0.366,10.651
0.882,2.017,78.702,,,0.071,0.219,25.91,,
0.915,2.045,79.913,,,0.071,0.239,27.052,,
0.918,2.068,79.879,,,0.071,0.234,26.026,,
0.94,1.986,80.764,,,0.071,0.272,29.857,,
0.939,1.983,81.676,,,0.071,0.21,23.076,,
0.913,1.968,81.968,,,0.071,0.224,24.54,,
0.971,1.87,84.289,,,0.071,0.297,30.956,,
1,1.89,84.979,,,0.071,0.292,29.576,,
1.007,1.806,87.275,,,0.071,0.325,31.904,,
1.054,1.793,88.842,,,0.071,0.357,32.619,,
1.121,1.773,94.182,,,0.071,0.426,35.862,,
1.2,1.765,96.081,,,0.071,0.453,35.441,,
1.186,1.895,99.132,,,0.071,0.472,35.599,,
1.194,1.878,99.18,,,0.071,0.484,36.045,,
1.192,1.87,101.1,,,0.071,0.411,30.815,,
1.179,1.859,102.38,,,0.069,0.409,30.758,,
1.167,1.867,101.93,,,0.07,0.42,30.559,,
1.223,1.811,102.4,,,0.07,0.389,27.163,-0.028,-5.414
1.189,1.841,101.73,16.397,3.26,0.071,0.66,43.772,-0.025,-4.654
1.222,1.826,102.46,3.707,3.396,0.071,0.884,58.659,-0.044,-7.669
1.141,1.738,100.94,-9.333,-21.853,0.069,0.737,49.44,-0.046,-8.568
1.182,1.714,104.96,31.193,-28.056,0.07,0.704,44.217,-0.239,-42.375
1.27,1.709,105.11,14.487,37.542,0.072,0.597,38.13,-0.233,-37.872
1.131,1.676,104.37,-43.489,-47.694,0.073,0.656,43.576,-0.133,-24.496
886.556,6.082,19.495,15.958,21.199,8.023,34.89,12.445,-0.163,-0.814
946.083,6.406,21.019,23.985,9.157,8.152,38.949,12.223,-0.338,-1.561
1002.281,6.559,22.091,-0.607,14.237,8.276,43.908,12.527,-0.429,-1.939
1049.005,6.876,24.084,9.59,14.455,8.398,51.692,13.143,-1.027,-4.223
1074.806,7.13,25.14,-2.485,-4.241,8.513,60.271,14.105,-0.741,-2.894
1123.119,7.507,27.783,3.409,-0.123,8.628,67.009,14.035,-0.798,-2.928
1108.005,9.825,39.633,-18.142,8.327,8.745,80.632,12.827,1.036,4.815
1136.483,13.89,51.024,-7.712,-0.376,8.858,127.577,13.63,1.041,4.628
1243.633,14.246,54.819,15.444,3.737,8.968,159.706,14.741,-0.473,-1.316
1357.728,14.737,57.56,13.783,3.982,9.071,191.955,15.218,-1.287,-3.388
1458.417,15.445,62.67,7.661,3.794,9.174,238.86,16.378,-2.166,-4.916
1505.224,16.729,65.501,4.529,-13.013,9.28,249.843,15.036,-4.52,-9.376
1519.466,17.204,69.277,-9.564,-12.379,9.38,229.702,13.231,-2.303,-4.766
1646.184,17.925,73.598,34.614,38.869,9.479,259.204,13.07,-4.024,-7.462
1697.766,18.976,79.31,-0.135,4.571,9.58,285.047,12.897,-4.359,-7.504
1743.901,20.189,82.408,1.983,6.369,9.681,323.479,13.557,-3.971,-6.536
1828.92,20.887,85.602,-4.462,10.102,9.785,372.489,14.218,-2.568,-4.092
1957.867,21.359,86.956,5.774,11.21,9.883,416.823,14.247,-2.17,-3.226
2093.489,21.151,88.995,18.931,8.145,9.98,533.683,16.648,-1.28,-1.797
2232.898,20.819,90.504,8.963,8.046,10.075,483.73,13.871,-0.815,-1.075
2337.101,21.613,94.309,-4.054,3.587,10.169,531.482,13.977,-0.133,-0.166
2500.29,21.979,95.413,5.723,4.259,10.266,601.12,14.191,-1.322,-1.543
2626.609,22.138,98.901,4.934,-0.388,10.358,656.783,14.396,-1.188,-1.334
2450.094,22.908,104.394,-11.822,-33.3,10.448,632.252,14.187,-1.541,-1.953
37.936,0.381,10.508,20.513,6.986,11.987,4.947,18.315,-0.457,-1.691
39.176,0.371,15.068,6.532,-4.737,12.168,4.32,15.726,-2.099,-7.638
37.319,0.276,24.214,-31.595,7.631,12.347,3.647,18.473,0.918,4.651
37.726,0.248,46.25,12.822,2.536,12.531,4.197,22.909,1.113,6.074
39.241,0.311,56.62,25.722,-1.587,12.815,4.955,20.249,-0.551,-2.253
40.849,0.343,61.92,19.015,0.624,13.094,6.361,22.281,-1.219,-4.27
41.961,0.372,65.68,-4.06,7.21,13.32,6.91,21.306,-0.387,-1.193
45.407,0.378,66.96,10.877,17.178,13.552,8.176,22.345,-0.479,-1.31
47.809,0.395,69.057,13.162,7.521,13.721,9.146,22.034,0.474,1.142
49.915,0.414,71.038,7.879,5.738,13.965,11.263,24.065,1.74,3.718
51.008,0.43,73.396,6.118,-2.009,14.215,13.631,26.723,1.886,3.698
54.25,0.48,79.878,13.43,3.374,14.473,22.108,35.796,1.769,2.865
54.558,0.48,83.322,-9.214,-4.109,14.738,18.378,29.396,0.313,0.501
56.481,0.51,86.095,14.293,1.112,15.012,23.178,33.324,-1.582,-2.275
60.925,0.528,90.752,3.156,4.451,15.266,31.19,39.343,-0.4,-0.505
64.362,0.551,94.531,0.385,4.997,15.521,34.57,39.317,-0.146,-0.167
67.546,0.543,97.084,7.604,4.57,15.775,37.26,39.167,-0.933,-0.981
70.105,0.544,100.644,4.346,6.178,16.027,39.032,38.37,-0.669,-0.657
70.175,0.554,104.046,-7.82,-0.435,16.279,33.322,33.56,-2.221,-2.237
69.314,0.549,105.211,-7.829,4.693,16.529,30.314,30.333,1.109,1.11
70.956,0.535,105.004,14.807,1.695,16.777,33.426,32.05,-0.157,-0.151
71.871,0.532,105.283,3.617,0.744,17.023,38.29,35.598,-1.333,-1.239
71.879,0.525,105.215,0.772,7.487,17.268,36.389,33.66,-0.061,-0.057
66.308,0.514,104.233,-14.151,0.236,17.511,29.408,29.763,2.469,2.499
1422.927,0.821,14.671,12.785,5.883,60.1,,,0.119,0.149
1530.255,0.843,15.167,10.499,1.918,61.3,,,-2.479,-2.779
1623.752,0.839,15.603,11.246,4.749,62.6,91.812,28.387,-1.724,-1.814
1711.163,0.86,16,-1.799,8.989,64,97.672,27.313,-1.163,-1.11
1771.466,0.857,16.4,7.962,2.83,65.3,101.051,26.792,-0.033,-0.033
1827.896,0.864,16.8,-7.266,-1.026,66.6,96.238,24.156,0.614,0.68
1886.27,0.905,17.5,-5.772,7.648,68,109.348,24.909,1.943,2.281
1963.457,0.984,19.6,10.037,27.049,69.3,124.285,24.356,3.418,4.125
2051.258,1.013,20.5,16.164,8.424,70.7,133.756,23.623,2.911,3.092
2191.643,1.055,22,14.862,7.816,72.2,176.571,27.186,1.752,1.552
2346.982,1.157,23.9,11.644,12.292,73.6,206.452,26.362,2.269,1.656
2514.939,1.274,28.7,22.689,14.692,75.2,250.834,26.639,0.888,0.52
2632.477,1.407,31.5,-3.766,-13.753,76.9,288.544,26.331,-4.424,-2.231
2767.977,1.531,34.7,-7.684,-2.129,78.7,303.36,23.911,-4.318,-1.877
2816.82,1.675,38.8,-3.368,-6.686,80.5,302.009,20.948,-6.088,-2.457
2879.528,1.747,41.6,3.743,-8.472,82.5,348.864,20.831,-10.146,-3.64
2974.609,1.875,45.7,1.326,10.738,84.6,403.589,21.694,-6.39,-2.219
3061.345,2.162,49.5,3.939,-12.691,86.8,519.447,24.387,-2.746,-0.899
3195.188,2.296,55.1,20.092,19.245,89,538.4,22.03,-12.143,-3.657
3334.072,2.563,62.8,5.832,-5.915,91,549.068,20.265,-19.831,-5.965
3470,3.267,81.5,0.921,2.975,95.2,755.11,21.761,-14.394,-6.086
3654.4,3.874,93.2,-0.048,18.576,97.1,917.193,20.67,-5.962,-2.383
3857.5,4.324,101.922,2.649,9.325,98.9,1080.152,20.296,-10.894,-3.603
3995.2,4.529,107.724,0.198,-3.813,100.878,1121.422,19.194,-11.167,-3.074
16.401,0.433,68.19,21.844,27.032,5.746,1.702,16.652,-0.098,-0.956
16.836,0.446,71.07,-1.803,3.101,5.798,1.788,16.348,-0.091,-0.829
17.2,0.444,70.34,5.107,2.872,5.845,1.87,16.568,-0.239,-2.121
17.394,0.449,73.36,14.033,13.155,5.888,2.064,17.517,-0.431,-3.653
17.547,0.453,74.4,4.774,-1.25,5.927,2.055,16.73,-0.15,-1.224
17.823,0.453,76.48,1.236,4.426,5.962,2.154,17.005,-0.405,-3.199
18.102,0.457,78.41,4.136,3.124,5.994,2.436,18.396,-0.702,-5.302
18.263,0.458,82.62,0.811,2.064,6.024,2.572,18.738,-0.642,-4.677
18.758,0.463,86.14,2.961,3.17,6.052,2.786,18.956,-0.622,-4.229
19.573,0.468,90.34,9.043,7.76,6.079,3.199,19.996,-0.766,-4.785
19.937,0.476,94.73,8.934,2.429,6.106,3.488,20.503,-1.217,-7.151
20.361,0.483,99.92,-6.428,1.164,6.132,3.732,20.748,-1.532,-8.518
19.936,0.48,100,-12.447,-10.399,6.158,3.399,19.312,-0.312,-1.774
20.356,0.487,102.13,7.943,13.254,6.184,3.805,20.624,-0.533,-2.888
21.133,0.505,107.29,3.673,6.92,6.211,4.22,20.805,-1.112,-5.481
21.728,0.524,108.13,0.988,0.627,6.238,5.042,23.575,-1.24,-5.797
22.213,0.51,108.98,6.763,6.271,6.266,5.286,24.037,-1.518,-6.905
22.593,0.496,109.5,-1.244,1.732,6.295,5.33,23.591,-1.214,-5.371
23.135,0.488,110.61,13.265,4.199,6.325,5.502,23.475,-0.754,-3.216
23.723,0.473,109.58,3.618,0.94,6.356,5.892,24.357,-0.55,-2.274
24.257,0.463,111.81,-0.761,3.37,6.388,6.304,25.235,-0.465,-1.86
24.843,0.459,112.3,4.285,0.073,6.421,6.39,24.557,-0.859,-3.302
25.497,0.455,112.29,0.923,6.331,6.454,6.488,24.124,-0.165,-0.615
23.472,0.447,112.2,-7.794,-21.545,6.486,6.043,24.525,0.121,0.491
482.388,174.664,56.032,-33.231,151.13,0.545,55.114,17.966,-0.144,-27.304
602.092,117.214,59.723,24.523,38.659,0.567,71.29,27.436,-0.398,-90.323
761.013,159.916,60.394,18.37,20.856,0.59,84.039,18.495,-0.218,-29.499
1601.972,134.521,64.39,-35.725,-11.996,0.614,164.389,19.978,-0.352,-30.391
2563.525,122.488,72.233,-38.49,40.963,0.64,348,28.385,-0.817,-48.795
3066.516,118.159,76.711,72.527,11.79,0.666,414.482,28.849,-1.117,-53.927
3509.794,153.952,81.209,-3.771,3.067,0.695,471.162,21.565,-0.188,-4.999
4576.463,165.228,85.346,-15.358,59.081,0.725,773.525,24.638,0.454,7.634
4952.196,203.552,88.046,107.891,48.573,0.757,1410.189,32.669,1.376,16.805
5274.146,226.532,91.398,131.168,8.538,0.792,2103.73,39.888,1.94,19.213
6080.147,227.272,94.813,40.95,1.652,0.829,2308.526,36.849,2.181,16.66
7162.359,267.238,100,20.231,20.691,0.868,3051.786,34.506,1.557,7.85
7258.575,210.224,104.997,-10.247,-16.277,0.909,2368.087,33.373,-1.468,-9.732
6610.808,259.465,110.697,29.52,0.381,0.951,2150.931,26.646,-3.303,-20.244
7042.092,297.509,116.143,-19.383,-7.351,0.994,2851.012,28.327,-1.212,-5.675
7627.49,295.038,119.121,23.81,8.106,1.039,3196.075,27.961,-0.252,-1.125
7312.232,289.679,124.917,-17.663,-3.148,1.084,2696.072,24.87,-0.526,-2.397
7342.582,284.185,128.133,-5.643,6.425,1.129,2585.363,24.057,-0.925,-4.251
6673.67,277.464,130.187,-15.453,0.996,1.175,2063.735,26.474,-2.167,-16.435
6085.291,267.943,132.791,-16.286,-11.144,1.221,1125.875,16.902,-1.458,-12.974
5740.407,248.934,132.492,8.33,-3.588,1.268,1238.347,17.48,-0.71,-5.816
5382.404,266.257,135.923,6.197,-5.907,1.314,1446.508,19.884,-0.689,-5.257
5060.593,255.832,141.536,-15.982,-9.778,1.36,1239.983,18.536,-0.691,-6.054
4812.961,229.196,140.868,-7.81,-8.815,1.406,819.733,14.211,-0.634,-6.319
24.702,1.343,65.373,,,2.195,2.255,54.5,0.04,6.815
25.187,1.452,71.27,15.726,-39.106,2.206,2.197,47.643,-0.167,-26.641
25.234,1.552,78.843,0.581,-39.409,2.237,2.32,46.32,-0.205,-33.315
22.117,1.819,100,-28.317,22.511,2.292,3.122,59.342,-0.115,-21.079
24.053,2.047,107.749,40.06,-3.823,2.375,3.287,49.915,-0.144,-24.775
24.776,2.341,133.412,-28.448,7.163,2.481,3.686,46.782,--,-0.07
24.118,2.798,161.225,10.891,-28.238,2.601,6.017,64.379,-0.016,-2.348
24.468,3.401,189.251,-3.271,9.1,2.72,5.846,49.402,-0.007,-0.869
25.098,3.549,224.261,-19.903,3.3,2.827,5.957,45.599,0.004,0.432
24.855,3.835,243.889,-35.169,20.547,2.918,5.043,34.993,-0.043,-4.631
25.21,4.006,280.193,-29.104,-10.86,2.997,4.921,31.376,-0.081,-7.897
20.31,4.413,382.494,-20.541,-21.362,3.063,4.457,31.417,-0.071,-7.642
22.784,5.494,455.034,51.989,28.486,3.12,4.542,22.78,-0.147,-11.319
25.256,6.003,476.394,-5.382,-5.856,3.17,6.336,25.928,-0.175,-11.006
31.749,6.077,513.114,-12.809,357.948,3.214,8.493,26.749,0.264,12.796
32.348,6.391,547.016,5.103,2.428,3.25,9.744,28.108,0.281,12.441
28.966,6.09,601.36,2.117,-48.158,3.281,7.557,25.105,0.045,2.278
37.926,6.072,609.428,27.855,214.897,3.311,8.599,21.477,0.451,17.335
30.105,5.827,919.208,6.396,-11.753,3.343,8.764,28.315,0.419,20.762
32.33,5.809,716.621,-11.422,-31.103,3.377,9.843,29.5,0.339,15.323
29.093,5.47,586.458,-3.285,27.826,3.413,10.55,36.755,0.456,23.961
32.884,4.979,414.755,11.6,8.025,3.453,9.549,31.581,0.31,15.44
34.145,4.655,527.589,3.701,-14.142,3.497,9.482,31.737,0.239,12.066
33.931,4.867,548.692,-1.323,-7.337,3.546,9.853,31.364,0.227,10.908
10.965,0.317,52.11,11.986,12.281,1.4,1.775,38.822,-0.563,-10.904
11.44,0.335,54.78,11.339,10.426,1.386,2.019,39.589,-0.48,-8.459
11.392,0.352,56.79,-9.317,-3.639,1.39,2.015,37.271,-0.246,-4.267
12.541,0.357,59.65,-5.352,-6.949,1.397,2.24,36.289,-0.309,-5.41
13.294,0.372,62.16,12.363,6.331,1.388,2.456,35.145,-0.445,-7.1
14.194,0.385,63.84,13.287,2.821,1.379,2.838,36.276,-0.818,-11.067
15.273,0.392,64.6,14.002,10.174,1.371,3.221,36.83,-1.273,-12.87
16.312,0.399,67.7,16.136,17.293,1.363,3.564,36.453,-1.45,-11.922
17.866,0.41,70.18,16.7,19.921,1.355,3.952,34.843,-1.226,-8.678
19.61,0.434,73.76,20.703,9.53,1.347,4.929,36.326,-2.545,-14.927
21.097,0.474,80.94,12.982,12.616,1.341,5.983,36.477,-3.34,-14.86
20.014,0.497,87.04,-6.159,0.897,1.337,6.116,36.802,-2.115,-8.657
17.086,0.492,85.41,-30.604,-20.308,1.335,6.17,43.661,0.502,2.55
17.504,0.495,90.04,21.255,24.217,1.331,5.965,40.464,0.349,1.783
18.775,0.512,93.72,27.189,24.173,1.327,6.423,38.511,0.305,1.316
19.381,0.521,97.13,9.688,4.826,1.323,6.98,38.958,-0.437,-1.897
19.664,0.522,99.12,2.446,2.801,1.318,7.3,38.605,0.073,0.292
20.256,0.527,99.18,3.047,2.64,1.315,7.713,38.472,0.191,0.716
20.631,0.537,99.01,-1.887,-1.502,1.315,8.184,39.669,0.406,1.774
21.282,0.528,101.34,6.497,4.822,1.316,8.478,38.985,0.296,1.231
22.515,0.534,105.15,3.991,4.832,1.317,9.177,38.506,0.617,2.292
23.446,0.542,108.64,5.689,3.881,1.322,10.046,38.91,0.282,0.923
24.406,0.55,110.59,3.8,6.481,1.327,11.089,39.985,0.619,1.994
23.686,0.541,109.62,0.856,-4.978,1.329,10.928,40.725,-0.181,-0.593
22.491,2.144,82.099,2.755,15.948,0.93,2.039,22.05,-0.003,-0.14
23.077,2.277,86.125,21.087,12.751,0.939,2.275,22.415,-0.093,-5.192
23.758,2.366,93.961,-4.368,2.705,0.947,2.646,23.837,-0.033,-1.868
24.176,2.544,100,5.986,23.913,0.956,2.825,22.846,-0.046,-2.639
24.431,2.71,110.784,6.152,7.56,0.965,3.111,22.654,0.009,0.584
25.501,2.906,123.508,6.422,56.038,0.974,3.426,22.133,0.033,2.319
26.491,3.021,129.231,7.546,8.782,0.983,3.908,23.07,0.089,4.068
27.451,3.056,133.4,-1.706,-12.105,0.992,4.842,26.21,0.071,2.574
29.097,3.157,143.539,-5.564,-16.599,1.001,5.499,26.527,-0.103,-3.23
30.841,3.187,150.427,-20.17,6.18,1.01,8.031,35.182,-0.197,-5.974
32.209,3.258,165.181,7.965,12.144,1.018,7.994,31.805,-0.065,-1.889
32.473,3.53,186.497,12.663,-11.579,1.026,9.514,33.986,-0.231,-7.02
32.982,3.851,194.891,7.209,-7.548,1.033,9.253,29.965,-0.416,-11.572
34.233,3.927,203.662,12.683,4.152,1.041,6.985,21.087,-0.388,-8.748
35.002,4.052,219.472,-19.145,-21.301,1.048,7.489,20.641,-0.282,-5.84
36.889,4.497,237.612,-2.384,10.97,1.056,12.178,29.567,0.246,5.026
38.314,4.69,248.111,11.754,2.003,1.063,12.91,28.505,0.499,10.84
38.664,4.982,263.418,0.399,10.806,1.071,14.099,28.809,0.512,11.571
39.516,5.323,276.353,2.662,-0.987,1.078,14.595,27.605,0.527,12.969
39.951,5.788,300.345,8.253,3.827,1.086,14.334,25.249,0.3,7.873
40.76,6.206,314.479,7.272,3.965,1.093,16.785,28.229,0.275,6.245
41.727,6.231,330.895,4.602,-2.808,1.104,15.684,25.102,0.063,1.345
42.663,6.263,337.522,1.414,16.31,1.115,17.772,27.406,0.194,4.347
41.631,6.433,353.016,-21.145,1.679,1.127,18.806,28.358,0.266,6.674
326.719,2.108,13.509,20.036,18.494,58.544,9.032,16.176,-0.023,-0.255
313.045,2.092,13.82,9.927,-1.328,60.179,9.374,17.484,-0.042,-0.52
332.747,2.085,14.799,17.647,-12.231,61.826,10.532,18.27,-0.528,-6.662
365.481,2.084,14.188,2.81,13.9,63.5,11.222,16.718,-0.202,-2.452
392.527,1.938,13.578,-0.69,-0.912,65.405,12.804,18.678,-0.11,-1.332
398.807,1.838,15.48,9.513,-18.068,67.22,12.813,19.105,-0.314,-3.999
390.432,2.031,16.444,1.362,2.508,71.342,15.871,21.449,-0.104,-1.209
436.113,2.092,17.736,11.707,62.104,73.197,17.918,20.498,-0.382,-3.77
491.063,2.212,19.921,44.354,24.88,75.1,20.147,18.768,-0.913,-7.361
547.536,2.378,23.61,18.549,9.504,77.053,24.251,18.279,-1.793,-11.73
612.145,2.705,27.959,3.365,9.069,79.056,29.381,16.954,-1.19,-6.039
680.705,3.446,38.932,16.57,-1.443,80.321,39.705,15.874,-1.481,-5.519
748.775,4.201,41.711,32.278,1.429,81.606,54.627,16.181,-2.341,-7.21
828.146,4.291,47.786,23.173,23.583,82.912,66.237,17.162,-1.202,-4.018
922.554,5.036,64.95,-6.291,14.444,84.238,85.611,16.621,-0.205,-0.643
1002.816,6.641,74.693,25.936,6.215,85.586,115.659,15.476,-2.769,-6.559
1102.095,7.081,80.408,4.414,3.59,86.955,137.192,15.825,-2.764,-5.939
1215.611,7.144,86.128,17.905,6.523,88.347,158.078,14.901,-4.288,-7.916
1342.035,7.767,94.204,32.461,-2.4,89.76,199.609,15.379,-7.239,-11.476
1449.397,8.056,100,13.068,6.719,91.196,244.819,15.613,-7.867,-10.908
1597.377,8.521,116.504,-4.532,-2.122,92.656,270.214,14.743,-6.499,-8.457
1720.418,9.276,128.831,-8.234,-0.499,94.138,287.562,13.07,-5.233,-6.525
1875.893,10.221,153.972,-3.205,-5.735,95.644,344.937,12.819,-4.934,-5.328
1989.519,11.942,181.948,-3.375,2.23,97.175,394.966,11.705,-4.444,-4.6
6.437,0.71,58.678,,,0.781,0.806,24.616,-0.06,-2.649
6.52,0.755,63.447,,,0.786,1.141,31.988,-0.007,-0.416
7.088,0.795,63.554,,,0.792,1.006,24.268,-0.05,-2.393
6.967,0.742,65.461,,,0.798,0.912,23.482,-0.093,-5.076
7.099,0.75,66.961,,,0.803,0.901,22.005,-0.111,-6.198
7.327,0.763,68.024,,,0.809,1.039,23.807,-0.02,-1.014
7.385,0.809,70.874,,,0.815,1.069,22.482,-0.139,-5.554
7.784,0.805,73.225,,,0.82,1.178,23.01,-0.369,-12.5
7.683,0.85,75.202,,,0.826,1.222,22.186,-0.222,-6.816
7.829,0.855,77.561,,,0.832,1.402,24.09,-0.438,-13.018
7.758,0.858,80.879,,,0.837,1.288,21.689,-0.315,-8.541
7.836,0.853,86.187,,,0.841,1.403,23.075,-0.532,-13.948
7.726,0.86,92.086,,,0.845,1.364,22.428,-0.119,-3.838
7.958,0.885,95.398,,,0.849,1.489,22.818,-0.14,-4.119
8.173,0.949,101.459,,,0.853,1.76,24.004,-0.197,-4.82
8.288,0.93,104.045,,,0.858,1.862,24.178,-0.058,-1.354
8.681,0.935,107.611,,,0.862,2.047,24.486,-0.405,-8.933
9.167,0.932,107.698,,,0.866,2.301,25.097,-0.282,-5.798
9.58,0.911,109.4,,,0.869,2.556,26.028,-0.164,-3.492
9.814,0.937,113.678,,,0.877,2.692,26.064,-0.179,-3.627
10.339,0.939,116.886,,,0.885,3.051,27.575,-0.36,-6.72
10.734,0.93,122.554,,,0.89,3.136,26.913,-0.47,-8.421
10.686,0.936,121.484,,,0.895,3.24,27.29,-0.694,-12.62
9.005,0.9,118.062,,,0.9,1.988,20.4,-0.604,-13.438
151.802,0.943,73.07,11.88,14.028,5.132,59.356,53.567,6.038,4.752
160.086,0.962,73.64,8.47,8.872,5.147,63.677,52.855,6.317,4.706
167.097,0.957,75.29,4.287,11.337,5.16,65.374,51.51,6.56,4.845
176.744,0.951,77.45,14.862,16.104,5.171,73.182,53.636,9.024,7.158
181.356,0.961,79.27,1.381,1.822,5.181,73.928,51.116,9.942,7.675
184.452,0.955,80.63,4.293,3.985,5.195,76.344,51.415,10.969,7.818
188.148,0.939,81.59,4.108,-1.009,5.206,76.805,50.613,7.404,4.314
195.659,0.92,81.71,8.123,8.742,5.22,79.923,50.343,11.061,5.603
201.098,0.9,82.54,11.182,6.95,5.237,85.265,51.774,5.898,2.877
209.197,0.881,83.56,6.59,9.814,5.256,90.228,52.186,8.535,3.931
220.283,0.881,85.18,7.382,8.986,5.277,96.889,51.792,10.328,4.028
222.01,0.891,88.06,7.966,6.601,5.3,101.125,52.055,7.265,2.543
204.084,0.901,89.65,-16.998,-20.114,5.326,93.795,51.607,5.053,1.996
210.586,0.893,92.13,6.304,6.182,5.351,96.655,51.373,3.716,1.489
215.95,0.898,94.53,6.207,2.028,5.375,104.223,52.638,-3.968,-1.44
212.933,0.908,97.79,1.125,0.233,5.401,107.114,53.281,-5.312,-2.055
211.012,0.905,99.68,0.125,0.574,5.427,110.943,54.298,-4.878,-1.798
210.242,0.907,100.23,-0.897,-1.952,5.451,112.323,54.289,-3.661,-1.332
211.385,0.908,99.98,1.963,0.392,5.472,114.33,54.086,-2.198,-0.937
217.328,0.881,101.08,5.721,3.893,5.487,117.35,53.95,-4.813,-1.999
224.266,0.863,101.59,4.314,8.822,5.503,119.895,52.98,-2.052,-0.803
226.827,0.86,102.93,5.732,1.503,5.513,122.736,52.571,-5.089,-1.845
229.874,0.858,104.1,2.314,6.827,5.518,125.52,52.279,-0.839,-0.312
223.266,0.858,104.3,-6.446,-6.731,5.525,121.676,51.517,2.055,0.763
1638.051,0.898,76.28,7.99,12.938,58.116,657.735,50.878,54.002,3.717
1697.312,0.896,76.46,11.923,8.818,58.299,683.328,50.546,55.432,3.688
1752.965,0.887,77.5,6.438,4.828,58.497,714.89,51.027,66.173,4.433
1824.651,0.879,78.9,16.116,13.285,58.858,744.228,50.334,14.98,1.099
1861.272,0.877,80.08,2.39,3.237,59.267,774.316,50.339,21.681,1.575
1882.125,0.881,81.83,1.922,1.937,59.686,788.119,49.635,17.171,1.148
1897.993,0.88,83.8,0.904,-0.957,60.102,803.185,49.255,15.386,0.836
1947.057,0.873,85.68,5.555,4.835,60.505,841.688,49.394,11.277,0.533
1980.546,0.863,87.16,6.498,4.109,60.963,881.867,49.939,2.279,0.104
2032.595,0.853,88.62,6.036,6.261,61.4,932.06,50.432,5.871,0.253
2081.834,0.852,91.09,5.709,2.883,61.795,969.307,49.929,-2.709,-0.102
2084.212,0.857,92.15,0.991,0.014,62.135,996.839,50.033,-20.306,-0.696
2026.182,0.851,93.06,-9.206,-10.6,62.466,967.767,49.977,-14.808,-0.55
2063.423,0.851,94.91,8.555,8.308,62.765,997.547,49.995,-16.623,-0.629
2109.579,0.841,97.42,6.062,6.608,63.07,1052.566,51.136,-24.598,-0.859
2117.461,0.844,98.89,0.341,3.144,63.376,1088.816,52.126,-25.887,-0.965
2130.475,0.812,99.72,2.518,2.07,63.698,1125.153,53.144,-14.338,-0.51
2151.241,0.808,99.82,4.905,3.275,64.028,1146.017,53.309,-27.274,-0.956
2173.656,0.808,100.11,5.724,4.444,64.301,1168.959,53.172,-8.973,-0.368
2195.96,0.78,100.92,2.892,1.743,64.469,1185.174,53.049,-12.02,-0.486
2249.585,0.766,102.16,4.69,4.626,64.639,1230.059,53.545,-19.848,-0.767
2290.993,0.756,104.07,3.056,4.604,64.844,1260.956,53.356,-23.19,-0.831
2333.094,0.752,105.72,2.388,1.5,64.988,1274.57,52.287,-7.934,-0.291
2146.722,0.763,105.57,-12.167,-16.12,65.124,1210.778,52.577,-49.845,-1.899
3895.767,188.896,99.411,12.084,3.378,1.119,1029.829,31.104,0.531,9.367
4031.255,153.569,99.955,22.45,-6.227,1.147,912.144,32.384,-0.621,-12.999
3670.733,180.519,99.006,-24.535,-5.3,1.176,813.589,26.611,0.39,7.862
3601.606,226.097,100.783,-17.424,-10.458,1.205,1207.598,31.429,1.001,18.549
3679.028,207.266,101.725,-2.371,-5.042,1.235,1173.63,31.901,0.517,10.3
3685.897,204.936,102.154,11.309,-8.456,1.266,1089.899,29.447,0.338,6.34
3748.591,201.611,105.751,-2.342,5.998,1.298,1095.188,29.002,0.766,11.764
3790.567,210.686,105.237,5.048,5.469,1.33,1141.846,27.867,0.924,11.903
3760.757,250.708,106.41,0.9,-4.169,1.364,1434.159,28.745,1.983,20.944
3688.998,263.846,105.694,26.752,-10.022,1.398,1582.572,29.807,1.796,17.669
3922.615,271.278,105.488,11.342,5.244,1.44,1636.499,27.451,1.701,13.653
3990.574,304.793,111.37,-0.789,2.78,1.494,2078.129,29.923,3.368,21.633
3899.623,256.066,112.334,8.77,-3.307,1.551,1685.19,29.368,0.539,4.422
4144.146,295.081,113.106,12.412,8.167,1.61,1833.927,25.788,2.144,14.904
4438.038,325.733,115.709,-17.433,-2.148,1.671,2015.249,23.483,4.371,24.005
4671.083,326.274,118.216,32.691,-2.927,1.735,2643.426,30.154,3.074,17.89
